0,1,2,3,4,5,6,7,8,9,10,11,SEX
-359.1637878,133.1227112,-37.86161041,33.31462097,-0.935435414,4.572025776,123.4462891,73.12309265,35.94034576,36.45487595,22.20785141,16.75750351,0
-405.9665222,74.47906494,-14.83933163,53.97671509,-0.174948484,12.02167702,176.4440308,65.45129395,37.65529251,35.79317856,33.06315231,22.80035591,0
-434.3840942,67.65576172,-9.943508148,33.13238525,1.114649177,2.585468054,170.4703217,71.32363892,33.74610519,33.96324921,20.87535095,19.51429558,0
-311.2244263,128.715683,-25.51884842,44.44516373,-0.623620093,5.125123024,103.0273132,67.37641144,32.35522461,34.89603043,25.73860931,20.28007889,0
-296.6383057,127.5213394,-28.04261589,50.59062958,-1.993139744,6.427446365,114.5294418,63.5147171,33.30268097,35.88301468,26.9432354,21.96559715,0
-319.906189,125.4387894,-23.67620659,51.90021515,-0.522296309,3.26834774,125.4219513,72.98889923,37.6857872,41.02095795,30.41639328,22.72078896,0
-383.2289124,78.96109772,-9.496319771,29.43211365,-7.90080452,-2.615590334,149.681015,81.66915894,30.05361366,33.48910522,24.06305122,26.70830917,0
-414.9239807,105.0263596,-13.55116653,50.98124313,-0.144554749,11.42321205,178.1280365,79.9224472,39.50492477,39.69514084,27.66222572,26.87266922,0
-438.1037903,89.94836426,-1.841906667,33.58076477,4.597191811,-0.673664212,151.1844177,76.81308746,37.77273178,33.61117172,24.04954338,15.89544964,0
-468.3023987,96.97717285,-3.839356184,24.43177986,-8.535749435,-3.495389223,188.8270569,88.25012207,37.57025146,19.68108559,20.18031883,16.30280304,0
-379.7818298,115.6246185,-15.40225029,37.12771225,1.824367046,4.808586597,166.4569244,76.11253357,33.62713242,30.97307777,25.11416626,21.19571304,0
-306.8913269,141.0155029,-17.4225235,36.02243805,-8.844296455,-8.014771461,114.3237305,64.20156097,35.3652916,28.65935135,28.50372696,26.73768234,0
-366.6654053,144.4195404,-21.56777573,38.02936172,-9.021436691,2.193873167,167.6586761,75.64945984,43.67863083,35.67566299,25.99412727,26.44883537,0
-330.3343811,108.2399292,-24.28815842,31.44557762,-13.28322124,-10.58337879,143.9761353,74.07049561,33.41524887,27.75193977,25.518013,26.07643127,0
-377.7114868,124.3403473,-15.7369976,30.14141655,-4.093820572,4.867549896,144.5368347,76.9282608,34.48483276,30.4279747,24.72558975,25.33115768,0
-338.2803345,129.9813538,-8.210083008,43.85659409,-6.113879204,-5.443846226,130.7127991,64.40623474,34.56446075,28.89743614,24.47761917,27.15827942,0
-358.9570923,110.5871735,-20.98431778,45.63531113,-8.335954666,9.140474319,146.4192352,78.74362183,33.16607285,38.09782791,27.31300545,24.89838409,0
-428.5215759,103.8770981,-22.40374374,38.88163376,5.630176544,8.809123039,187.4122009,82.39393616,43.68035507,35.01612091,23.47578812,17.1312027,0
-342.5556335,108.7180405,-11.65836143,40.82427979,-1.436410427,3.764971256,112.646431,74.70349884,37.41485214,34.37465668,26.13600349,20.82973289,0
-317.7352905,104.7653198,-23.69848061,39.47209549,10.88004589,5.555074692,108.6780701,74.49211121,37.68848038,34.55321121,25.08311653,19.06770515,0
-335.5241394,135.0234985,-21.43977547,42.28092575,-6.016088963,-6.30934763,136.5014496,71.70114899,34.35036469,31.51418304,24.95046234,25.5817852,0
-367.0923157,120.7923584,-22.3053875,39.23511505,-12.59112835,-8.466384888,166.655899,77.82534027,43.03193665,42.08516312,27.1507206,25.71479607,0
-423.4891968,92.02165222,0.224900886,37.26108932,-4.450582504,-8.366065025,159.2331238,77.36654663,31.68442917,40.83480835,28.94802856,24.71149254,0
-317.5046997,134.8035431,-11.49097729,40.98125458,-2.127904654,-8.702384949,106.011795,67.23535156,37.09041214,31.23869324,25.07942772,27.83436012,0
-325.9460144,125.4874725,-13.21184921,49.47348785,5.761041164,6.105426311,122.8201752,70.26174927,35.66315079,40.09300995,21.36918449,22.73617554,0
-389.6677246,108.517128,-14.69915771,46.71577454,5.380055904,10.31089783,152.8315277,76.13424683,33.36476517,37.41500854,20.22410583,18.02445984,0
-321.8044739,125.1481171,-20.27383804,46.21373367,4.843023777,-0.509587288,118.6404495,65.54533386,35.48773575,35.41670227,27.8253231,21.46009064,0
-330.5460815,115.5845032,-10.4112215,47.31520081,-11.03864574,6.472476482,116.0694733,64.70929718,38.11938477,37.99892044,32.40024567,21.75954819,0
-306.3870544,123.962204,-9.59629631,42.72330856,-6.888380527,5.515681744,104.2112656,52.8291626,33.86459732,33.64572525,29.9430809,22.31610489,0
-309.5691223,121.9056702,-9.175171852,51.89392471,-12.73553658,8.423815727,96.12896729,54.50449371,36.39034271,37.32794571,30.86941147,23.05186462,0
-342.6636658,115.2808533,-4.241291523,40.62615967,-11.36557007,10.14295292,111.6696777,65.56204987,36.4320755,37.30960083,33.5148201,22.75132751,0
-364.6287231,105.5589218,-15.58745289,60.69549561,-17.95700073,20.06796837,108.930809,57.56532288,26.90958595,44.88319397,34.87096024,24.62117958,0
-347.7211609,109.188385,-2.585948229,46.65607834,-4.865465641,3.006354809,100.2429199,61.76570129,37.96185303,34.80754471,29.273489,22.24639702,0
-370.8972168,107.6849289,-3.33881402,44.94924545,-17.914011,13.88386059,129.5442352,65.81546783,38.32181168,33.46542358,31.84871864,26.96119118,0
-331.1497803,127.6711197,-7.246752262,36.51516342,-12.17262268,7.214782715,111.8241425,66.98284912,40.23232269,34.05125046,31.20567513,22.05208588,0
-359.8460693,96.15668488,-8.531708717,48.40560913,-8.89056778,18.53151894,113.4377518,67.33507538,33.18058395,34.24878311,31.44195938,22.06776237,0
-325.0899963,123.7884445,-14.19575787,54.16409302,-19.39812279,15.43774891,106.4224091,68.9025116,36.20383453,34.56776428,32.04670334,24.1470108,0
-307.0158997,125.3125916,-17.63857651,49.74550629,-11.90545845,11.19618511,100.5259476,65.29386139,40.66181946,35.14184189,27.89827538,21.99698639,0
-346.5239868,111.1145554,-5.881348133,50.2523613,-7.167089939,7.161824226,118.0507889,64.94804382,37.2277832,38.83564758,28.30098343,21.14038467,0
-352.5918579,124.2950287,-10.24483967,38.09522629,-9.904310226,6.938241005,108.4514236,61.80356216,38.91321182,35.50197983,30.10591888,22.77238083,0
-400.9212036,104.0095825,-4.102592468,32.63067627,-16.22237015,16.18499756,155.1214447,65.527565,40.62166595,35.35421371,31.0342865,17.85968208,0
-361.0560303,110.1201172,-15.93352604,45.44263077,-10.96023178,8.242463112,138.2742004,65.41788483,42.52366257,40.55260086,31.48527908,20.68095398,0
